WORD;DEFINITION;LEMMAS;HYPONYMS;HYPERNYMS;HOLONYMS
results;a phenomenon that follows and is caused by some previous phenomenon;['consequence', 'effect', 'outcome', 'result', 'event', 'issue', 'upshot'];['aftereffect.n.01', 'aftermath.n.01', 'bandwagon_effect.n.01', 'brisance.n.01', 'butterfly_effect.n.01', 'by-product.n.01', 'change.n.04', 'coattails_effect.n.01', 'coriolis_effect.n.01', 'dent.n.01', 'domino_effect.n.01', 'harvest.n.02', 'impact.n.02', 'influence.n.04', 'knock-on_effect.n.01', 'offspring.n.02', 'outgrowth.n.01', 'placebo_effect.n.01', 'position_effect.n.01', 'product.n.05', 'repercussion.n.01', 'response.n.01', 'side_effect.n.02', 'spillover.n.01'];['phenomenon.n.01'];[]
results;a statement that solves a problem or explains how to solve the problem;['solution', 'answer', 'result', 'resolution', 'solvent'];['denouement.n.02'];['statement.n.01'];[]
results;something that results;['result', 'resultant', 'final_result', 'outcome', 'termination'];['consequence.n.02', 'deal.n.07', 'decision.n.03', 'decision.n.04', 'denouement.n.01', 'poetic_justice.n.01', 'separation.n.07', 'sequel.n.01', 'worst.n.01'];['ending.n.04'];[]
results;the semantic role of the noun phrase whose referent exists only by virtue of the activity denoted by the verb in the clause;['resultant_role', 'result'];[];['semantic_role.n.01'];[]
results;issue or terminate (in a specified way, state, etc.), end;['result', 'ensue'];['be_due.v.01', 'come.v.13', 'follow.v.03', 'follow.v.06'];['prove.v.01'];[]
results;have as a result or residue;['leave', 'result', 'lead'];['lead.v.03'];['produce.v.03'];[]
results;come about or follow as a consequence;['result'];[];['happen.v.01'];[]
management;the act of managing something;['management', 'direction'];['administration.n.01', 'authorization.n.04', 'channelization.n.01', 'conducting.n.02', 'database_management.n.01', 'disenfranchisement.n.01', 'finance.n.03', 'guidance.n.02', 'homemaking.n.01', 'misconduct.n.01', 'mismanagement.n.01', 'supervision.n.01', 'treatment.n.02'];['social_control.n.01'];[]
management;those in charge of running a business;['management'];['house.n.09'];['administration.n.02'];[]
time;an instance or single occasion for some event;['time', 'clip'];[];['case.n.01'];[]
time;a period of time considered as a resource under your control and sufficient to accomplish something;['time'];[];['time_period.n.01'];[]
time;an indefinite period (usually marked by specific attributes or activities);['time'];['day.n.02', 'dead.n.02', 'ephemera.n.01', 'hard_times.n.01', 'incarnation.n.03', 'moment.n.02', 'space_age.n.01', 'wee.n.01', 'while.n.01'];['time_period.n.01'];[]
time;a suitable moment;['time'];['high_time.n.01', 'occasion.n.04'];['moment.n.01'];[]
time;the continuum of experience in which events pass from the future through the present to the past;['time'];['biological_time.n.01', 'civil_time.n.01', 'continuum.n.01', 'cosmic_time.n.01', 'daylight-saving_time.n.01', 'duration.n.02', 'eternity.n.01', 'future.n.01', 'geological_time.n.01', 'greenwich_mean_time.n.01', 'musical_time.n.01', 'past.n.01', 'present.n.01'];['attribute.n.02'];[]
time;a person's experience on a particular occasion;['time'];[];['experience.n.03'];[]
time;a reading of a point in time as given by a clock;['clock_time', 'time'];['hour.n.02', 'prime_time.n.01', 'spacecraft_clock_time.n.01'];['reading.n.03'];[]
time;the fourth coordinate that is required (along with three spatial dimensions) to specify a physical event;['fourth_dimension', 'time'];[];['dimension.n.01'];[]
time;rhythm as given by division into parts of equal duration;['meter', 'metre', 'time'];[];['rhythmicity.n.01'];[]
time;the period of time a prisoner is imprisoned;['prison_term', 'sentence', 'time'];['hard_time.n.02', 'life_sentence.n.01'];['term.n.02'];[]
time;measure the time or duration of an event or action or the person who performs an action in a certain period of time;['clock', 'time'];['mistime.v.01'];['quantify.v.02'];[]
time;assign a time for an activity or event;['time'];[];['schedule.v.01'];[]
time;set the speed, duration, or execution of;['time'];[];['determine.v.02'];[]
time;regulate or set the time of;['time'];[];['adjust.v.01'];[]
time;adjust so that a force is applied and an action occurs at the desired time;['time'];[];['adjust.v.01'];[]
also;in addition;['besides', 'too', 'also', 'likewise', 'as_well'];[];[];[]
column;a line of units following one after another;['column'];[];['file.n.02'];[]
column;a vertical glass tube used in column chromatography, a mixture is poured in the top and washed through a stationary substance where components of the mixture are adsorbed selectively to form colored bands;['column', 'chromatography_column'];[];['tube.n.01'];[]
column;a vertical array of numbers or other information;['column'];[];['array.n.01'];['table.n.01']
column;anything that approximates the shape of a column or tower;['column', 'tower', 'pillar'];['columella.n.01', 'hoodoo.n.01'];['shape.n.02'];[]
column;an article giving opinions or perspectives;['column', 'editorial', 'newspaper_column'];['agony_column.n.01'];['article.n.01'];[]
column;a vertical cylindrical structure standing alone and not supporting anything (such as a monument);['column', 'pillar'];['obelisk.n.01', 'totem_pole.n.01'];['structure.n.01'];[]
column;(architecture) a tall vertical cylindrical structure standing upright and used to support a structure;['column', 'pillar'];['atlas.n.04', 'caryatid.n.01', 'newel.n.02', 'pilaster.n.01', 'pile.n.06', 'support_column.n.01'];['upright.n.01'];[]
column;a page or text that is vertically divided;['column'];[];['text.n.01'];[]
column;any tubular or pillar-like supporting structure in the body;['column'];[];['skeletal_structure.n.01'];[]
materials;the tangible substance that goes into the makeup of a physical object;['material', 'stuff'];['abrasive.n.01', 'adhesive_material.n.01', 'aggregate.n.02', 'ammunition.n.02', 'animal_material.n.01', 'atom.n.02', 'ballast.n.01', 'bedding_material.n.01', 'bimetal.n.01', 'builder.n.01', 'chemical.n.01', 'coloring_material.n.01', 'composite_material.n.01', 'conductor.n.02', 'contaminant.n.01', 'detritus.n.02', 'diamagnet.n.01', 'discharge.n.03', 'dust.n.03', 'earth.n.02', 'elastomer.n.01', 'fiber.n.01', 'filling.n.01', 'floccule.n.01', 'fluff.n.01', 'foam.n.02', 'hazmat.n.01', 'homogenate.n.01', 'humate.n.01', 'impregnation.n.01', 'insulator.n.01', 'mineral.n.01', 'packing_material.n.01', 'paper.n.01', 'particulate.n.01', 'plant_material.n.01', 'precursor.n.01', 'radioactive_material.n.01', 'raw_material.n.01', 'rind.n.01', 'rock.n.02', 'sealing_material.n.01', 'sorbate.n.01', 'sorbent.n.01', 'thickening.n.01', 'toner.n.02', 'transparent_substance.n.01', 'undercut.n.01', 'vernix.n.01', 'wad.n.01', 'waste.n.01'];['substance.n.01'];[]
materials;information (data or ideas or observations) that can be used or reworked into a finished form;['material'];['copy.n.04', 'rehash.n.01'];['information.n.01'];[]
materials;artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers;['fabric', 'cloth', 'material', 'textile'];"['aba.n.02', 'acrylic.n.04', 'aertex.n.01', 'alpaca.n.02', 'baize.n.01', 'basket_weave.n.01', 'batik.n.01', 'batiste.n.01', 'belting.n.01', 'bombazine.n.01', 'boucle.n.01', 'broadcloth.n.01', 'broadcloth.n.02', 'brocade.n.01', 'buckram.n.01', 'bunting.n.01', 'calico.n.01', 'cambric.n.01', ""camel's_hair.n.01"", 'camlet.n.02', 'camouflage.n.02', 'canopy.n.02', 'canvas.n.01', 'cashmere.n.01', 'cerecloth.n.01', 'challis.n.01', 'chambray.n.01', 'chenille.n.02', 'chiffon.n.01', 'chino.n.02', 'chintz.n.01', 'coating.n.03', 'cobweb.n.01', 'cord.n.04', 'cotton.n.02', 'cotton_flannel.n.01', 'crepe.n.03', 'cretonne.n.01', 'crinoline.n.03', 'damask.n.02', 'denim.n.02', 'diamante.n.02', 'diaper.n.02', 'dimity.n.01', 'doeskin.n.02', 'drapery.n.02', 'duck.n.04', 'duffel.n.02', 'elastic.n.02', 'etamine.n.01', 'faille.n.01', 'felt.n.01', 'fiber.n.05', 'flannel.n.01', 'flannelette.n.01', 'fleece.n.03', 'foulard.n.01', 'frieze.n.02', 'fustian.n.02', 'gabardine.n.01', 'georgette.n.01', 'gingham.n.01', 'grogram.n.01', 'grosgrain.n.01', 'haircloth.n.01', 'herringbone.n.01', 'homespun.n.01', 'hopsacking.n.01', 'horsehair.n.02', 'jaconet.n.01', 'jacquard.n.02', 'khadi.n.01', 'khaki.n.01', 'knit.n.01', 'lace.n.02', 'lame.n.02', 'leatherette.n.01', 'linen.n.01', 'linsey-woolsey.n.01', 'lint.n.02', 'lisle.n.01', 'mackinaw.n.04', 'mackintosh.n.01', 'madras.n.03', 'marseille.n.02', 'metallic.n.01', 'mohair.n.01', 'moire.n.01', 'moleskin.n.01', ""monk's_cloth.n.01"", 'moquette.n.01', 'moreen.n.01', 'motley.n.03', 'mousseline_de_sole.n.01', 'muslin.n.01', 'nankeen.n.01', 'net.n.06', 'ninon.n.01', 'nylon.n.02', 'oilcloth.n.01', 'olive_drab.n.03', 'organza.n.01', 'paisley.n.01', 'panting.n.02', 'pepper-and-salt.n.01', 'percale.n.01', 'permanent_press.n.01', 'piece_of_cloth.n.01', 'pilot_cloth.n.01', 'pina_cloth.n.01', 'pinstripe.n.02', 'pique.n.01', 'plush.n.01', 'polyester.n.03', 'pongee.n.01', 'poplin.n.01', 'print.n.06', 'quilting.n.02', 'rayon.n.01', 'rep.n.02', 'sackcloth.n.02', 'sacking.n.01', 'sailcloth.n.01', 'samite.n.01', 'sateen.n.01', 'satin.n.01', 'satinet.n.01', 'screening.n.02', 'scrim.n.01', 'seersucker.n.01', 'serge.n.01', 'shag.n.03', 'shantung.n.01', 'sharkskin.n.01', 'sheeting.n.01', 'shirting.n.01', 'shirttail.n.02', 'silesia.n.02', 'silk.n.01', 'spandex.n.01', 'sponge_cloth.n.01', 'stammel.n.01', 'suede_cloth.n.01', 'suiting.n.01', ""swan's_down.n.01"", 'taffeta.n.01', 'tammy.n.01', 'tapa.n.02', 'tapestry.n.02', 'tartan.n.01', 'terry.n.02', 'ticking.n.02', 'toweling.n.01', 'tweed.n.01', 'twill.n.02', 'upholstery_material.n.01', 'velcro.n.01', 'velour.n.01', 'velvet.n.01', 'velveteen.n.01', 'vicuna.n.02', 'viyella.n.01', 'voile.n.01', 'wash-and-wear.n.01', 'waterproof.n.01', 'web.n.06', 'webbing.n.03', 'whipcord.n.02', 'wincey.n.01', 'wire_cloth.n.01', 'wool.n.01', 'worsted.n.01', 'yoke.n.01']";['artifact.n.01'];[]
materials;things needed for doing or making something;['material'];['packaging.n.03', 'railing.n.02', 'roofing.n.01'];['equipment.n.01'];[]
materials;a person judged suitable for admission or employment;['material'];[];['applicant.n.01'];[]
sulfate;a salt or ester of sulphuric acid;['sulfate', 'sulphate'];['barium_sulphate.n.01', 'copper_sulfate.n.01', 'magnesium_sulfate.n.01', 'sodium_lauryl_sulphate.n.01', 'sodium_sulphate.n.01', 'zinc_sulfate.n.01'];['salt.n.01'];[]
sulfate;convert into a sulfate;['sulfate'];[];['convert.v.02'];[]
amount;a quantity of money;['sum', 'sum_of_money', 'amount', 'amount_of_money'];['advance.n.05', 'cash_surrender_value.n.01', 'contribution.n.04', 'coverage.n.01', 'deductible.n.01', 'defalcation.n.01', 'figure.n.07', 'gain.n.04', 'gross.n.02', 'loss.n.06', 'payroll.n.02', 'peanuts.n.01', 'purse.n.02', 'purse.n.04'];['assets.n.01'];[]
amount;the relative magnitude of something with reference to a criterion;['amount'];['critical_mass.n.01', 'decrease.n.03', 'increase.n.04', 'insufficiency.n.03', 'margin.n.02', 'negativity.n.03', 'number.n.01', 'positivity.n.04', 'quantity.n.02', 'smallness.n.02'];['magnitude.n.01'];[]
amount;how much there is or how many there are of something that you can quantify;['measure', 'quantity', 'amount'];['cordage.n.01', 'definite_quantity.n.01', 'fundamental_quantity.n.01', 'indefinite_quantity.n.01', 'magnetization.n.01', 'octane_number.n.01', 'playing_period.n.01', 'point.n.06', 'probability.n.01', 'proof.n.03', 'quantum.n.02', 'radical.n.04', 'relative_quantity.n.01', 'system_of_measurement.n.01', 'time_interval.n.01', 'time_unit.n.01', 'value.n.03', 'volume.n.01', 'volume.n.05'];['abstraction.n.06'];[]
amount;a quantity obtained by the addition of a group of numbers;['sum', 'amount', 'total'];['grand_total.n.01', 'subtotal.n.01'];['quantity.n.03'];[]
amount;be tantamount or equivalent to;['amount'];['make.v.33'];[];[]
amount;add up in number or quantity;['total', 'number', 'add_up', 'come', 'amount'];['average.v.01', 'make.v.32', 'outnumber.v.01', 'work_out.v.05'];['be.v.01'];[]
amount;develop into;['come', 'add_up', 'amount'];['aggregate.v.01'];['become.v.02'];[]
different;unlike in nature or quality or form or degree;['different'];[];[];[]
different;distinctly separate from the first;['different'];[];[];[]
different;differing from all others, not ordinary;['different'];[];[];[]
different;marked by dissimilarity;['unlike', 'dissimilar', 'different'];[];[];[]
different;distinct or separate;['different'];[];[];[]
test;trying something to find out about it;['trial', 'trial_run', 'test', 'tryout'];['alpha_test.n.01', 'beta_test.n.01', 'field_trial.n.01', 'road_test.n.01', 'trial_balloon.n.01'];['experiment.n.02'];[]
test;any standardized procedure for measuring sensitivity or memory or intelligence or aptitude or personality etc;['test', 'mental_test', 'mental_testing', 'psychometric_test'];['intelligence_test.n.01', 'personality_test.n.01', 'sub-test.n.01'];['mental_measurement.n.01'];[]
test;a set of questions or exercises evaluating skill or knowledge;['examination', 'exam', 'test'];['bar_examination.n.01', 'comprehensive_examination.n.01', 'entrance_examination.n.01', 'final_examination.n.01', 'litmus_test.n.02', 'midterm_examination.n.01', 'oral.n.01', 'preliminary_examination.n.01', 'quiz.n.01', 'test_paper.n.01', 'tripos.n.01'];['communication.n.01'];[]
test;the act of undergoing testing;['test', 'trial'];[];['attempt.n.01'];[]
test;the act of testing something;['test', 'trial', 'run'];['assay.n.04', 'audition.n.02', 'clinical_trial.n.01', 'double_blind.n.01', 'field_trial.n.03', 'fitting.n.04', 'mot.n.02', 'pilot_project.n.01', 'preclinical_trial.n.01', 'snellen_test.n.01'];['attempt.n.01'];[]
test;a hard outer covering as of some amoebas and sea urchins;['test'];[];['covering.n.01'];[]
test;put to the test, as for its quality, or give experimental use to;['test', 'prove', 'try', 'try_out', 'examine', 'essay'];['control.v.05', 'field-test.v.01', 'float.v.04'];['evaluate.v.02'];[]
test;test or examine for the presence of disease or infection;['screen', 'test'];[];['check.v.02'];[]
test;examine someone's knowledge of something;['quiz', 'test'];[];['examine.v.04'];[]
test;show a certain characteristic when tested;['test'];[];['be.v.01'];[]
test;achieve a certain score or rating on a test;['test'];[];['score.v.06'];[]
test;determine the presence or properties of (a substance);['test'];[];['determine.v.08'];[]
test;undergo a test;['test'];[];['take.v.19'];[]
flow;the motion characteristic of fluids (liquids or gases);['flow', 'flowing'];['airflow.n.01', 'backflow.n.01', 'current.n.02', 'discharge.n.06', 'drip.n.01', 'dripping.n.01', 'ebb.n.02', 'emission.n.05', 'flush.n.06', 'flux.n.02', 'fountain.n.03', 'freshet.n.01', 'overflow.n.02', 'rush.n.02', 'seepage.n.01'];['change_of_location.n.01'];[]
flow;the amount of fluid that flows in a given time;['flow', 'flow_rate', 'rate_of_flow'];['cardiac_output.n.01'];['rate.n.01'];[]
flow;the act of flowing or streaming, continuous progression;['flow', 'stream'];['flood.n.04', 'spill.n.03'];['motion.n.06'];[]
flow;any uninterrupted stream or discharge;['flow'];['filling.n.02', 'flowage.n.01', 'inflow.n.01', 'outflow.n.02', 'slipstream.n.01', 'streamline_flow.n.01', 'turbulent_flow.n.01'];['natural_process.n.01'];[]
flow;something that resembles a flowing stream in moving continuously;['stream', 'flow'];[];['motion.n.04'];[]
flow;dominant course (suggestive of running water) of successive events or ideas;['stream', 'flow', 'current'];[];['course.n.02'];[]
flow;the monthly discharge of blood from the uterus of nonpregnant women from puberty to menopause;['menstruation', 'menses', 'menstruum', 'catamenia', 'period', 'flow'];['menorrhagia.n.01', 'oligomenorrhea.n.01'];['discharge.n.04'];[]
flow;move or progress freely as if in a stream;['flow', 'flux'];['ripple.v.01', 'transpire.v.01'];['move.v.03'];[]
flow;move along, of liquids;['run', 'flow', 'feed', 'course'];['circulate.v.04', 'drain.v.01', 'eddy.v.01', 'flush.v.02', 'gutter.v.02', 'jet.v.01', 'pour.v.04', 'run_down.v.02', 'seep.v.01', 'spill.v.02', 'stream.v.05', 'tide.v.01', 'trickle.v.01', 'waste.v.04'];['move.v.03'];[]
flow;cause to flow;['flow'];[];[];[]
flow;be abundantly present;['flow'];[];['exist.v.01'];[]
flow;fall or flow in a certain way;['hang', 'fall', 'flow'];[];[];[]
flow;cover or swamp with water;['flow'];['lave.v.01'];['flood.v.02'];[]
flow;undergo menstruation;['menstruate', 'flow'];[];['shed_blood.v.02'];[]
concentrations;the strength of a solution, number of molecules of a substance in a given volume;['concentration'];['hydrogen_ion_concentration.n.01', 'molality.n.01', 'molarity.n.01', 'titer.n.01'];['property.n.02'];[]
concentrations;the spatial property of being crowded together;['concentration', 'density', 'denseness', 'tightness', 'compactness'];[];['spacing.n.02'];[]
concentrations;strengthening the concentration (as of a solute in a mixture) by removing diluting material;['concentration'];['pervaporation.n.01'];['strengthening.n.02'];[]
concentrations;increase in density;['concentration'];['compaction.n.01', 'rarefaction.n.01'];['increase.n.02'];[]
concentrations;complete attention, intense mental effort;['concentration', 'engrossment', 'absorption', 'immersion'];['focus.n.01', 'specialism.n.01', 'study.n.04'];['attention.n.05'];[]
concentrations;bringing together military forces;['concentration'];[];['assembly.n.06'];[]
concentrations;great and constant diligence and attention;['assiduity', 'assiduousness', 'concentration'];['intentness.n.01', 'singleness.n.02'];['diligence.n.02'];[]
temperature;the degree of hotness or coldness of a body or environment (corresponding to its molecular activity);['temperature'];['absolute_temperature.n.01', 'absolute_zero.n.01', 'body_temperature.n.01', 'boiling_point.n.01', 'coldness.n.03', 'curie_temperature.n.01', 'dew_point.n.01', 'flash_point.n.02', 'freezing_point.n.01', 'hotness.n.01', 'mercury.n.04', 'room_temperature.n.01', 'simmer.n.01'];['fundamental_quantity.n.01', 'physical_property.n.01'];[]
temperature;the somatic sensation of cold or heat;['temperature'];['cold.n.03', 'comfort_zone.n.01', 'heat.n.03'];['somesthesia.n.01'];[]
system;instrumentality that combines interrelated interacting artifacts designed to work as a coherent entity;['system'];['audio_system.n.01', 'communication_system.n.01', 'computer_system.n.01', 'containment.n.02', 'control_system.n.01', 'data_system.n.01', 'drainage_system.n.01', 'exhaust.n.02', 'explosive_detection_system.n.01', 'explosive_trace_detection.n.01', 'guidance_system.n.01', 'hookup.n.02', 'inertial_guidance_system.n.01', 'lockage.n.02', 'maze.n.01', 'mechanical_system.n.01', 'navigational_system.n.01', 'network.n.04', 'network.n.05', 'propulsion_system.n.01', 'resonator.n.03', 'scaffolding.n.01', 'security_system.n.01', 'selsyn.n.01', 'shipboard_system.n.01', 'solar_thermal_system.n.01', 'sprinkler_system.n.01', 'synchromesh.n.01'];['instrumentality.n.03'];[]
system;a group of independent but interrelated elements comprising a unified whole;['system', 'scheme'];['body.n.06', 'dragnet.n.01', 'economy.n.01', 'ecosystem.n.01', 'judiciary.n.02', 'language_system.n.01', 'machinery.n.02', 'network.n.01', 'nonlinear_system.n.01', 'organism.n.02', 'rootage.n.02', 'shebang.n.01', 'social_organization.n.01', 'solar_system.n.01', 'subsystem.n.01', 'syntax.n.02', 'water_system.n.01'];['group.n.01'];[]
system;(physical chemistry) a sample of matter in which substances in different phases are in equilibrium;['system'];[];['matter.n.03'];[]
system;a complex of methods or rules governing behavior;['system', 'system_of_rules'];['accounting.n.02', 'anthroposophy.n.01', 'discipline.n.02', 'ethic.n.02', 'frame_of_reference.n.02', 'gambling_system.n.01', 'government.n.03', 'honor_system.n.01', 'logic.n.04', 'logic.n.05', 'merit_system.n.01', 'organon.n.01', 'point_system.n.01', 'program.n.02', 'spoils_system.n.01', 'theology.n.02', 'theosophy.n.01'];['method.n.01'];[]
system;an organized structure for arranging or classifying;['arrangement', 'organization', 'organisation', 'system'];['calendar.n.01', 'classification_system.n.01', 'contrivance.n.04', 'coordinate_system.n.01', 'data_structure.n.01', 'design.n.02', 'distribution.n.01', 'genetic_map.n.01', 'kinship_system.n.01', 'lattice.n.01', 'living_arrangement.n.01', 'ontology.n.01'];['structure.n.03'];[]
system;a group of physiologically or anatomically related organs or parts;['system'];['articulatory_system.n.01', 'central_nervous_system.n.01', 'digestive_system.n.01', 'endocrine_system.n.01', 'immune_system.n.01', 'integumentary_system.n.01', 'mononuclear_phagocyte_system.n.01', 'muscular_structure.n.01', 'musculoskeletal_system.n.01', 'nervous_system.n.01', 'peripheral_nervous_system.n.01', 'reproductive_system.n.01', 'respiratory_system.n.01', 'reticuloendothelial_system.n.01', 'sensory_system.n.02', 'skeletal_system.n.01', 'tract.n.02', 'urogenital_system.n.01', 'vascular_system.n.01', 'venation.n.02'];['body_part.n.01'];[]
system;a procedure or process for obtaining an objective;['system'];['credit_system.n.01', 'legal_system.n.01', 'pricing_system.n.01', 'promotion_system.n.01'];['plan_of_action.n.01'];[]
system;the living body considered as made up of interdependent components forming a unified whole;['system'];[];['live_body.n.01'];[]
system;an ordered manner, orderliness by virtue of being methodical and well organized;['organization', 'organisation', 'system'];[];['orderliness.n.01'];[]
treatment;care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury);['treatment', 'intervention'];['acupressure.n.01', 'acupuncture.n.01', 'autogenic_therapy.n.01', 'chiropractic.n.01', 'detoxification.n.01', 'fomentation.n.02', 'hydropathy.n.01', 'massage.n.01', 'medical_care.n.01', 'modality.n.04', 'naprapathy.n.01', 'naturopathy.n.01', 'orthodontic_treatment.n.01', 'orthoptics.n.01', 'osteoclasis.n.01', 'osteopathy.n.01', 'rest-cure.n.01'];['care.n.01'];[]
treatment;the management of someone or something;['treatment', 'handling'];['bioremediation.n.02', 'dealing.n.01'];['management.n.01'];[]
treatment;a manner of dealing with something artistically;['treatment'];[];['artistic_style.n.01'];[]
treatment;an extended communication (often interactive) dealing with some particular topic;['discussion', 'treatment', 'discourse'];['consideration.n.03', 'detail.n.03', 'dilation.n.01', 'expansion.n.03', 'talk.n.02'];['communication.n.01'];[]
high;a lofty level or position or degree;['high'];[];['degree.n.01'];[]
high;an air mass of higher than normal pressure;['high'];[];['air_mass.n.01'];[]
high;a state of sustained elation;['high'];[];['elation.n.01'];[]
high;a state of altered consciousness induced by alcohol or narcotics;['high'];[];['elation.n.01'];[]
high;a high place;['high', 'heights'];[];['topographic_point.n.01'];[]
high;a public secondary school usually including grades 9 through 12;['senior_high_school', 'senior_high', 'high', 'highschool', 'high_school'];[];['secondary_school.n.01'];[]
high;a forward gear with a gear ratio that gives the greatest vehicle velocity for a given engine speed;['high_gear', 'high'];['overdrive.n.02'];['gear.n.03'];[]
high;greater than normal in degree or intensity or amount;['high'];[];[];[]
high;(literal meaning) being at or having a relatively great or specific elevation or upward extension (sometimes used in combinations like `knee-high');['high'];[];[];[]
high;standing above others in quality or position;['eminent', 'high'];[];[];[]
high;used of sounds and voices, high in pitch or frequency;['high', 'high-pitched'];[];[];[]
high;happy and excited and energetic;['high', 'in_high_spirits'];[];[];[]
high;(used of the smell of meat) smelling spoiled or tainted;['gamey', 'gamy', 'high'];[];[];[]
high;slightly and pleasantly intoxicated from alcohol or a drug (especially marijuana);['high', 'mellow'];[];[];[]
high;at a great altitude;['high', 'high_up'];[];[];[]
high;in or to a high position, amount, or degree;['high'];[];[];[]
high;in a rich manner;['high', 'richly', 'luxuriously'];[];[];[]
high;far up toward the source;['high'];[];[];[]
experimental;relating to or based on experiment;['experimental'];[];[];[]
experimental;relying on observation or experiment;['experimental', 'data-based', 'observational'];[];[];[]
experimental;of the nature of or undergoing an experiment;['experimental'];[];[];[]
capacity;capability to perform or produce;['capacity'];[];['capability.n.01'];[]
capacity;the susceptibility of something to a particular treatment;['capability', 'capacity'];['activity.n.04', 'resistance.n.06'];['susceptibility.n.01'];[]
capacity;the amount that can be contained;['capacity', 'content'];['vital_capacity.n.01'];['volume.n.01'];[]
capacity;the maximum production possible;['capacity'];[];['production.n.07'];[]
capacity;a specified function;['capacity'];[];['function.n.03'];[]
capacity;(computer science) the amount of information (in bytes) that can be stored on a disk drive;['capacity'];['formatted_capacity.n.01', 'unformatted_capacity.n.01'];['indefinite_quantity.n.01'];[]
capacity;an electrical phenomenon whereby an electric charge is stored;['capacitance', 'electrical_capacity', 'capacity'];[];['electrical_phenomenon.n.01'];[]
capacity;the power to learn or retain knowledge, in law, the ability to understand the facts and significance of your behavior;['capacity', 'mental_ability'];['prescience.n.01'];['ability.n.02'];[]
capacity;tolerance for alcohol;['capacity'];[];['tolerance.n.01'];[]
table;a set of data arranged in rows and columns;['table', 'tabular_array'];['actuarial_table.n.01', 'calendar.n.03', 'contents.n.01', 'correlation_table.n.01', 'file_allocation_table.n.01', 'periodic_table.n.01'];['array.n.01'];[]
table;a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs;['table'];['altar.n.01', 'booth.n.01', 'breakfast_table.n.01', 'card_table.n.01', 'card_table.n.02', 'coffee_table.n.01', 'conference_table.n.01', 'console_table.n.01', 'counter.n.01', 'desk.n.01', 'dressing_table.n.01', 'drop-leaf_table.n.01', 'gaming_table.n.01', 'gueridon.n.01', 'kitchen_table.n.01', 'operating_table.n.01', 'parsons_table.n.01', 'pedestal_table.n.01', 'pier_table.n.01', 'platen.n.01', 'pool_table.n.01', 'stand.n.04', 'table-tennis_table.n.01', 'tea_table.n.01', 'trestle_table.n.01', 'worktable.n.01'];['furniture.n.01'];[]
table;a piece of furniture with tableware for a meal laid out on it;['table'];['dining_table.n.01'];['furniture.n.01'];[]
table;flat tableland with steep edges;['mesa', 'table'];[];['tableland.n.01'];[]
table;a company of people assembled at a table for a meal or game;['table'];[];['gathering.n.01'];[]
table;food or meals in general;['board', 'table'];['training_table.n.01'];['fare.n.04'];[]
table;hold back to a later time;['postpone', 'prorogue', 'hold_over', 'put_over', 'table', 'shelve', 'set_back', 'defer', 'remit', 'put_off'];['call.v.11', 'hold.v.26', 'probate.v.01', 'reprieve.v.01', 'suspend.v.06'];['delay.v.02'];[]
table;arrange or enter in tabular form;['table', 'tabularize', 'tabularise', 'tabulate'];[];['arrange.v.06'];[]
total;the whole amount;['sum', 'total', 'totality', 'aggregate'];[];['whole.n.02'];[]
total;a quantity obtained by the addition of a group of numbers;['sum', 'amount', 'total'];['grand_total.n.01', 'subtotal.n.01'];['quantity.n.03'];[]
total;add up in number or quantity;['total', 'number', 'add_up', 'come', 'amount'];['average.v.01', 'make.v.32', 'outnumber.v.01', 'work_out.v.05'];['be.v.01'];[]
total;determine the sum of;['total', 'tot', 'tot_up', 'sum', 'sum_up', 'summate', 'tote_up', 'add', 'add_together', 'tally', 'add_up'];[];['count.v.01'];[]
total;damage beyond the point of repair;['total'];[];['damage.v.01'];[]
total;constituting the full quantity or extent, complete;['entire', 'full', 'total'];[];[];[]
total;complete in extent or degree and in every particular;['full', 'total'];[];[];[]
phase;any distinct time period in a sequence of events;['phase', 'stage'];['anal_stage.n.01', 'apogee.n.01', 'chapter.n.02', 'diakinesis.n.01', 'diplotene.n.01', 'fertile_period.n.01', 'generation.n.04', 'genital_stage.n.01', 'incubation.n.02', 'latency_stage.n.01', 'leptotene.n.01', 'menstrual_phase.n.01', 'musth.n.01', 'oral_stage.n.01', 'pachytene.n.01', 'phallic_stage.n.01', 'phase_of_cell_division.n.01', 'safe_period.n.01', 'secretory_phase.n.01', 'seedtime.n.01', 'zygotene.n.01'];['time_period.n.01'];[]
phase;(physical chemistry) a distinct state of matter in a system, matter that is identical in chemical composition and physical state and separated from other material by the phase boundary;['phase', 'form'];['dispersed_phase.n.01', 'dispersing_phase.n.01'];['state_of_matter.n.01'];[]
phase;a particular point in the time of a cycle, measured from some arbitrary zero and expressed as an angle;['phase', 'phase_angle'];[];['point.n.06'];[]
phase;(astronomy) the particular appearance of a body's state of illumination (especially one of the recurring shapes of the part of Earth's moon that is illuminated by the sun);['phase'];['phase_of_the_moon.n.01'];['appearance.n.01'];[]
phase;arrange in phases or stages;['phase'];[];['stage.v.02'];[]
phase;adjust so as to be in a synchronized condition;['phase'];[];['synchronize.v.01'];[]
